K_DECTOP,LIB_CODE,LIB_NAME,LIB_ADDR,LIB_CITY,LIB_ZIP,LIB_ZIP4,LIB_PHONE,LIB_CNTY,C_OUT_TYP,C_MSA,C_SER_POP,LIB_NUM_BM,K_SEQ,STABR,PUB_FIPS,YR
WV0096,095A,MARLINTON,925 TENTH AV,MARLINTON,24954,  -1,3047994165,Pocahontas,BR,NO,B,0,003,WV,54,93
WV0096,095B,HILLSBORO,PO BOX 132,HILLSBORO,24946,  -1,3046534936,Pocahontas,BR,NO,B,0,004,WV,54,93
WV0001,WV0001-002,RALEIGH COUNTY PL,BOX 1876,BECKLEY,25801,  -1,3042550511,Raleigh,CE,NO,G,0,002,WV,54,93
WV0002,WV0002-002,CRAFT MEMORIAL L,PO BOX 4297,BLUEFIELD,24701,  -1,3043253943,Mercer,CE,NO,G,0,002,WV,54,93
WV0003,WV0003-002,PRINCETON PL,205 CENTER ST,PRINCETON,24740,  -1,3044253324,Mercer,CE,NO,E,0,002,WV,54,93
WV0004,WV0004-002,CABELL COUNTY PL,455 9TH ST PLAZA,HUNTINGTON,25701,  -1,3045239451,Cabell,CE,CC,H,0,002,WV,54,93
WV0005,WV0005-002,MINGO COUNTY PL,PO BOX 57,DELBARTON,25670,  -1,3044752749,Mingo,CE,NO,F,0,002,WV,54,93
WV0006,WV0006-002,WILLIAMSON PL,GENERAL DELIVERY,WILLIAMSON,25661,  -1,3042352402,Mingo,CE,NO,D,0,002,WV,54,93
WV0007,WV0007-002,PUTNAM COUNTY PL,4219 ST ROUTE 34,HURRICANE,25526,  -1,3047577308,Putnam,CE,NC,F,0,002,WV,54,93
WV0008,WV0008-002,WAYNE COUNTY PL,1200 OAK ST,KENOVA,25530,  -1,3044532462,Wayne,CE,NC,F,0,002,WV,54,93
WV0009,WV0009-002,KANAWHA COUNTY PL,123 CAPITOL ST,CHARLESTON,25301,  -1,3043434646,Kanawha,CE,CC,H,0,002,WV,54,93
WV0011,WV0011-002,NITRO PL,L700 PARK AVENUE,NITRO,25143,  -1,3047554432,Kanawha,CE,NC,D,0,002,WV,54,93
WV0012,WV0012-002,SOUTH CHARLESTON PL,312 4TH AVE,SOUTH CHARLESTON,25303,  -1,3047446561,Kanawha,CE,NC,E,0,002,WV,54,93
WV0014,WV0014-002,ROANE COUNTY PL,PARKING PLAZA,SPENCER,25276,  -1,3049271130,Roane,CE,NO,E,0,002,WV,54,93
WV0015,WV0015-002,CALHOUN COUNTY L,PO BOX 918,GRANTSVILLE,26147,  -1,3043546300,Calhoun,CE,NO,D,0,002,WV,54,93
WV0016,WV0016-002,CLAY COUNTY L,PO BOX 60,CLAY,25043,  -1,3045874254,Clay,CE,NO,E,0,002,WV,54,93
WV0017,WV0017-002,DODDRIDGE COUNTY PL,117 COURT ST,WEST UNION,26456,  -1,3048731941,Doddridge,CE,NO,D,0,002,WV,54,93
WV0018,WV0018-002,RITCHIE COUNTY PL,130 COURT ST,HARRISVILLE,26362,  -1,3046432717,Ritchie,CE,NO,E,0,002,WV,54,93
WV0019,WV0019-002,DORA B WOODYARD L,MULBERRY STREET/PO BOX #271,ELIZABETH,26143,  -1,3042754295,Wirt,CE,NO,C,0,002,WV,54,93
WV0020,WV0020-002,PARKERSBURG & WOOD COUNTY PL,3100 EMERSON AVE,PARKERSBURG,26104,  -1,3044856564,Wood,CE,CC,G,0,002,WV,54,93
WV0021,WV0021-002,PLEASANTS COUNTY PL,LAFAYETTE & RIVERSIDE DRIVE,ST MARYS,26170,  -1,3046847494,Pleasants,CE,NO,D,0,002,WV,54,93
WV0022,WV0022-002,VIENNA PL (DESIGNATE),2300 RIVER ROAD,VIENNA,26105,  -1,3042957771,Wood,CE,NC,E,0,002,WV,54,93
WV0023,WV0023-002,MORGANTOWN PL,373 SPRUCE ST,MORGANTOWN,26505,  -1,3042917425,Monongalia,CE,NO,G,0,002,WV,54,93
WV0024,WV0024-002,KINGWOOD PL,205 WEST MAIN STREET,KINGWOOD,26537,  -1,3043291499,Preston,CE,NO,E,0,002,WV,54,93
WV0025,WV0025-002,TERRA ALTA PL,WASHINGTON AVE,TERRA ALTA,26764,  -1,3047892724,Preston,CE,NO,E,0,002,WV,54,93
WV0026,WV0026-002,UPSHUR COUNTY PL,"RT 6, BOX 480",BUCKHANNON,26201,  -1,3044725475,Upshur,CE,NO,E,0,002,WV,54,93
WV0027,WV0027-002,BELINGTON PL,PO BOX 878,BELINGTON,26250,  -1,3048231026,Barbour,CE,NO,D,0,002,WV,54,93
WV0028,WV0028-002,PHILIPPI PL,110 N MAIN ST,PHILIPPI,26416,  -1,3044573495,Barbour,CE,NO,D,0,002,WV,54,93
WV0029,WV0029-002,CHARLES W GIBSON PL,E MAIN & SEDGWICK,BUCKHANNON,26201,  -1,3044722339,Upshur,CE,NO,D,0,002,WV,54,93
WV0030,WV0030-002,ELKINS-RANDOLPH COUNTY PL,416 DAVIS AVE,ELKINS,26241,  -1,3046361121,Randolph,CE,NO,E,0,002,WV,54,93
WV0031,WV0031-002,HELVETIA PL,PO BOX 15,HELVETIA,26224,  -1,3049245063,Randolph,CE,NO,C,0,002,WV,54,93
WV0032,WV0032-002,VALLEY HEAD PL,PO BOX 98,VALLEY HEAD,26294,  -1,3043396071,Randolph,CE,NO,C,0,002,WV,54,93
WV0033,WV0033-002,TYGART VALLEY L,PO BOX #7,HUTTONSVILLE,26273,  -1,3043356277,Randolph,CE,NO,C,0,002,WV,54,93
WV0034,WV0034-002,PIONEER MEMORIAL L,PO DRAWER #13/RT.33,HARMAN,26270,  -1,3042274788,Randolph,CE,NO,B,0,002,WV,54,93
WV0035,WV0035-002,FIVE RIVERS PL,301 WALNUT ST,PARSONS,26287,  -1,3044783880,Tucker,CE,NO,D,0,002,WV,54,93
WV0036,WV0036-002,MOUNTAINTOP PL,PO BOX #2L7,THOMAS,26292,  -1,3044634582,Tucker,CE,NO,C,0,002,WV,54,93
WV0037,WV0037-002,GASSAWAY PL,100 BIRCH STREET,GASSAWAY,26624,  -1,3043648292,Braxton,CE,NO,D,0,002,WV,54,93
WV0038,WV0038-002,SUTTON PL,GENERAL DELIVERY,SUTTON,26601,  -1,3047657224,Braxton,CE,NO,D,0,002,WV,54,93
WV0039,WV0039-002,BURNSVILLE PL,KANAWHA STREET,BURNSVILLE,26335,  -1,3048532338,Braxton,CE,NO,C,0,002,WV,54,93
WV0040,WV0040-002,CLARKSBURG-HARRISON COUNTY PL,404 WEST PIKE STREET,CLARKSBURG,26301,  -1,3046246512,Harrison,CE,NO,G,0,002,WV,54,93
WV0041,WV0041-002,BENEDUM CC L,L64 W. MAIN STREET,BRIDGEPORT,26330,  -1,3048428248,Harrison,CE,NO,D,0,002,WV,54,93
WV0042,WV0042-002,SOUTHERN AREA L,PO BOX 282,LOST CREEK,26385,  -1,3047454865,Harrison,CE,NO,A,0,002,WV,54,93
WV0043,WV0043-002,LOWE PUBLIC LIBRARY,40 BRIDGE STREET,SHINNSTON,26431,  -1,3045921700,Harrison,CE,NO,C,0,002,WV,54,93
WV0044,WV0044-002,NUTTER FORT PL,1300 BUCKHANNON PIKE,NUTTER FORT,26301,  -1,3046227563,Harrison,CE,NO,B,0,002,WV,54,93
WV0045,WV0045-002,TAYLOR COUNTY PL,200 BEECH STREET,GRAFTON,26354,  -1,3042655015,Taylor,CE,NO,E,0,002,WV,54,93
WV0046,WV0046-002,KEYSER-MINERAL COUNTY PL,105 N. MAIN STREET,KEYSER,26726,  -1,3047883222,Mineral,CE,NC,F,0,002,WV,54,93
WV0047,WV0047-002,PIEDMONT PL,CHILDS AVENUE,PIEDMONT,26750,  -1,3043552757,Mineral,CE,NC,B,0,002,WV,54,93
WV0048,WV0048-002,GRANT COUNTY PL,ONE NORTH MAIN STREET,PETERSBURG,26847,  -1,3042574122,Grant,CE,NO,E,0,002,WV,54,93
WV0049,WV0049-002,PENDLETON COUNTY PL,PO BOX 519,FRANKLIN,26807,  -1,3043587038,Pendleton,CE,NO,D,0,002,WV,54,93
WV0050,WV0050-002,HAMPSHIRE COUNTY PL,153 WEST MAIN STREET,ROMNEY,26757,  -1,3048223185,Hampshire,CE,NO,E,0,002,WV,54,93
WV0051,WV0051-002,HARDY COUNTY PL,102 N. MAIN STREET,MOOREFIELD,26836,  -1,3045386560,Hardy,CE,NO,E,0,002,WV,54,93
WV0052,WV0052-002,CAPON BRIDGE PL,PO BOX 88,CAPON BRIDGE,26711,  -1,3048563777,Hampshire,CE,NO,C,0,002,WV,54,93
WV0053,WV0053-002,MARTINSBURG-BERKELEY COUNTY PL,PUBLIC SQUARE,MARTINSBURG,25401,  -1,3042678933,Berkeley,CE,NO,F,0,002,WV,54,93
WV0054,WV0054-002,BOLIVAR-HARPERS FERRY PL,PO BOX #100,HARPERS FERRY,25425,  -1,3045352301,Jefferson,CE,NO,E,0,002,WV,54,93
WV0055,WV0055-002,SOUTH JEFFERSON PL,PO BOX 17,SUMMIT POINT,25446,  -1,3047256227,Jefferson,CE,NO,C,0,002,WV,54,93
WV0056,WV0056-002,OLD CHARLES TOWN L,200 E WASHINGTON ST,CHARLES TOWN,25414,  -1,3047252208,Jefferson,CE,NO,U,0,002,WV,54,93
WV0057,WV0057-002,SHEPHERDSTOWN PL,PO BOX 278,SHEPHERDSTOWN,25443,  -1,3048762783,Jefferson,CE,NO,E,0,002,WV,54,93
WV0058,WV0058-002,MORGAN COUNTY PL,210 FAIRFAX ST,BERKELEY SPRINGS,25411,  -1,3042583350,Morgan,CE,NO,D,0,002,WV,54,93
WV0059,WV0059-002,PAW PAW PL,PO BOX 9/MOSER AVE,PAW PAW,25434,  -1,3049477013,Morgan,CE,NO,C,0,002,WV,54,93
WV0060,WV0060-002,OHIO COUNTY PL,52 16TH ST,WHEELING,26003,  -1,3042320244,Ohio,CE,CC,G,0,002,WV,54,93
WV0061,WV0061-002,CITY-COUNTY PL,700 FIFTH ST,MOUNDSVILLE,26041,  -1,3048456911,Marshall,CE,NC,G,0,002,WV,54,93
WV0062,WV0062-002,HUNDRED PL,PO BOX 453,HUNDRED,26575,  -1,3047755161,Wetzel,CE,NO,B,0,002,WV,54,93
WV0063,WV0063-002,NEW MARTINSVILLE PL,160 WASHINGTON ST,NEW MARTINSVILLE,26155,  -1,3044554545,Wetzel,CE,NO,D,0,002,WV,54,93
WV0064,WV0064-002,PADEN CITY PL,114 S 4TH AVE,PADEN CITY,26159,  -1,3043379333,Wetzel,CE,NO,C,0,002,WV,54,93
WV0065,WV0065-002,PINE GROVE PL,BOX 416,PINE GROVE,26419,  -1,3048892569,Wetzel,CE,NO,B,0,002,WV,54,93
WV0066,WV0066-002,SISTERSVILLE PL,518 WELLS ST,SISTERSVILLE,26175,  -1,3046526701,Tyler,CE,NO,B,0,002,WV,54,93
WV0067,WV0067-002,TYLER COUNTY PL,MAIN & BROAD STS,MIDDLEBOURNE,26149,  -1,3047584304,Tyler,CE,NO,B,0,002,WV,54,93
WV0068,WV0068-002,MARY H WEIR PL,3442 MAIN ST,WEIRTON,26062,  -1,3047978510,Hancock,CE,CC,F,0,002,WV,54,93
WV0069,WV0069-002,SWANEY MEM L,PO BOX 608,NEW CUMBERLAND,26047,  -1,3045643471,Hancock,CE,NC,B,0,002,WV,54,93
WV0070,WV0070-002,LYNN MURRAY MEM L,601 RAILROAD ST,CHESTER,26034,  -1,3043871010,Hancock,CE,NC,D,0,002,WV,54,93
WV0071,WV0071-002,MCDOWELL PL,90 HOWARD ST,WELCH,24801,  -1,3044363070,McDowell,CE,NO,F,0,002,WV,54,93
WV0072,WV0072-002,WAR PL,BOX 68,WAR,24892,  -1,3048754622,McDowell,CE,NO,E,0,002,WV,54,93
WV0073,WV0073-002,MASON COUNTY PL,6TH & VIAND STS,POINT PLEASANT,25550,  -1,3046752913,Mason,CE,NO,F,0,002,WV,54,93
WV0074,WV0074-002,JACKSON COUNTY PL,208 N CHURCH ST,RIPLEY,25271,  -1,3043728295,Jackson,CE,NO,F,0,002,WV,54,93
WV0075,WV0075-002,MARION COUNTY PL,321 MONROE ST,FAIRMONT,26554,  -1,3043661210,Marion,CE,NO,G,0,002,WV,54,93
WV0076,WV0076-002,LOUIS BENNETT PL,BOX 740/148 COURT AV,WESTON,26452,  -1,3042695151,Lewis,CE,NO,E,0,002,WV,54,93
WV0077,WV0077-002,BOONE-MADISON PL,375 MAIN ST,MADISON,25130,  -1,3043694675,Boone,CE,NO,F,0,002,WV,54,93
WV0078,WV0078-002,FAYETTE COUNTY PL,531 SUMMIT ST,OAK HILL,25901,  -1,3044650121,Fayette,CE,NO,G,0,002,WV,54,93
WV0079,WV0079-002,WYOMING COUNTY PL,PO BOX 130,PINEVILLE,24874,  -1,3047326899,Wyoming,CE,NO,F,0,002,WV,54,93
WV0080,WV0080-002,BROOKE COUNTY,945 MAIN ST,WELLSBURG,26070,  -1,3047371551,Brooke,CE,NO,F,0,002,WV,54,93
WV0081,WV0081-002,ALDERSON PUBLIC LIBRARY,PO BOX 289,ALDERSON,24910,  -1,3044457221,Greenbrier,CE,NO,C,0,002,WV,54,93
WV0082,WV0082-002,GREENBRIER COUNTY PL,301 COURTNEY DR,LEWISBURG,24901,  -1,3046452350,Greenbrier,CE,NO,D,0,002,WV,54,93
WV0083,WV0083-002,RAINELLE PL,312 SEVENTH ST,RAINELLE,25962,  -1,3044385335,Greenbrier,CE,NO,D,0,002,WV,54,93
WV0084,WV0084-002,RONCEVERTE PL,712 W MAIN ST,RONCEVERTE,24970,  -1,3046457911,Greenbrier,CE,NO,D,0,002,WV,54,93
WV0085,WV0085-002,RUPERT PL,"RT. 60, 6TH & 7TH STREETS",RUPERT,25984,  -1,3043925891,Greenbrier,CE,NO,C,0,002,WV,54,93
WV0086,WV0086-002,WHITE SULPHUR SPRINGS PL,203 W MAIN ST,WHITE SULPHUR SPR,24986,  -1,3045361171,Greenbrier,CE,NO,D,0,002,WV,54,93
WV0087,WV0087-002,GILMER PL,214 WALNUT ST,GLENVILLE,26351,  -1,3044625620,Gilmer,CE,NO,D,0,002,WV,54,93
WV0088,WV0088-002,HAMLIN-LINCOLN COUNTY PL,8146 COURT AVE,HAMLIN,25523,  -1,3048245481,Lincoln,CE,NO,E,0,002,WV,54,93
WV0089,WV0089-002,CHAPMANVILLE PL,ROUTE 10/BOX 4586,CHAPMANVILLE,25508,  -1,3048553405,Logan,CE,NO,E,0,002,WV,54,93
WV0090,WV0090-002,BUFFALO CREEK MEM L,511 E MCDONALD AVE,MAN,25635,  -1,3045837887,Logan,CE,NO,E,0,002,WV,54,93
WV0091,WV0091-002,MONROE COUNTY L,BOX 558,UNION,24983,  -1,3047723038,Monroe,CE,NO,D,0,002,WV,54,93
WV0092,WV0092-002,PETERSTOWN PL,PO BOX 698,PETERSTOWN,24963,  -1,3047539568,Monroe,CE,NO,D,0,002,WV,54,93
WV0093,WV0093-002,CRAIGSVILLE PL,"RT 1, BOX 314",CRAIGSVILLE,26205,  -1,3047423532,Nicholas,CE,NO,D,0,002,WV,54,93
WV0094,WV0094-002,RICHWOOD PL,WHITE AVE,RICHWOOD,26261,  -1,3048466222,Nicholas,CE,NO,D,0,002,WV,54,93
WV0095,WV0095-002,ELIZ STEPHENSON,400 N BROAD ST,SUMMERSVILLE,26651,  -1,3048722250,Nicholas,CE,NO,D,0,002,WV,54,93
WV0096,WV0096-002,POCAHONTAS COUNTY PL,PO BOX ONE,GREEN BANK,24944,  -1,3044564507,Pocahontas,CE,NO,D,0,002,WV,54,93
WV0097,WV0097-002,SUMMERS COUNTY PL,201 TEMPLE ST,HINTON,25951,  -1,3044664490,Summers,CE,NO,E,0,002,WV,54,93
WV0098,WV0098-002,WEBSTER-ADDISON PL,331 SOUTH MAIN ST,WEBSTER SPRINGS,26288,  -1,3048475764,Webster,CE,NO,D,0,002,WV,54,93
WV0099,WV0099-002,COWEN PL,PO BOX 187,COWEN,26206,  -1,3042265332,Webster,CE,NO,D,0,002,WV,54,93
WV0096,                  -1,DURBIN,                                 -1,               -1,   -1,  -1,        -1,               -1,BR,-1,,0,005,WV,54,93
WI0001,WI0001-002,ABBOTSFORD PUBLIC LIBRARY,"BIRCH & SECOND, BOX 506",ABBOTSFORD,54405,0506,7152233920,CLARK,CE,NO,D,0,002,WI,55,93
WI0002,WI0002-002,ADAMS COUNTY PUBLIC LIBRARY,"101 S. MAIN ST., BOX 116",ADAMS,53910,0850,6083394250,ADAMS,CE,NO,C,0,002,WI,55,93
WI0003,WI0003-002,ALBANY PUBLIC LIBRARY,"203 OAK ST., P.O. BOX 329",ALBANY,53502,0329,6088623491,GREEN,CE,NO,B,0,002,WI,55,93
WI0004,WI0004-002,ALGOMA PUBLIC LIBRARY,406 FREMONT ST.,ALGOMA,54201,1399,4144872295,KEWAUNEE,CE,NO,E,0,002,WI,55,93
WI0005,WI0005-002,ALMA PUBLIC LIBRARY,312 N. MAIN ST.,ALMA,54610,0277,6086853823,BUFFALO,CE,NO,E,0,002,WI,55,93
WI0006,WI0006-002,ALTOONA PUBLIC LIBRARY,1303 LYNN AVENUE,ALTOONA,54720,0278,7158395029,EAU CLAIRE,CE,NC,D,0,002,WI,55,93
WI0007,WI0007-002,AMERY PUBLIC LIBRARY,118 CENTER ST.,AMERY,54001,1096,7152689340,POLK,CE,NO,E,0,002,WI,55,93
WI0008,WI0008-002,LETTIE JENSEN PUBLIC LIBRARY,"MAIN STREET, P.O. BOX 340",AMHERST,54406,0340,7158245510,PORTAGE,CE,NO,A,0,002,WI,55,93
WI0009,WI0009-002,ELCHO BRANCH,P.O. BOX 800,ELCHO,54428,0800,7152753225,LANGLADE,BR,NO,B,0,002,WI,55,93
WI0009,WI0009-003,ELTON BRANCH,"W4904 HY 64E, P.O. BOX 46",ELTON,54430,0046,7158823881,LANGLADE,BR,NO,B,0,003,WI,55,93
WI0009,WI0009-004,WHITE LAKE BRANCH,GENERAL DELIVERY,WHITE LAKE,54491,9999,7158828501,LANGLADE,BR,NO,A,0,004,WI,55,93
WI0010,WI0010-002,APPLETON PUBLIC LIBRARY,225 N. ONEIDA ST.,APPLETON,54911,4780,4148326167,OUTAGAMIE,CE,NO,H,0,002,WI,55,93
WI0011,WI0011-002,ARCADIA PUBLIC LIBRARY,406 E. MAIN ST.,ARCADIA,54612,1396,6083237505,TREMPEALEAU,CE,NO,D,0,002,WI,55,93
WI0012,WI0012-002,ARGYLE PUBLIC LIBRARY,P.O. BOX 250,ARGYLE,53504,0250,9999999999,LAFAYETTE,CE,NO,B,0,002,WI,55,93
WI0013,WI0013-002,ARPIN PUBLIC LIBRARY,8095A CHURCH RD.,ARPIN,54410,9607,7156522273,WOOD,CE,NO,A,0,002,WI,55,93
WI0014,WI0014-002,VAUGHN PUBLIC LIBRARY,502 W. 2ND ST.,ASHLAND,54806,1584,7156827060,ASHLAND,CE,NO,E,0,002,WI,55,93
WI0015,WI0015-002,AUGUSTA PUBLIC LIBRARY,"113 N. STONE ST., BOX N",AUGUSTA,54722,0113,7152862070,EAU CLAIRE,CE,NC,B,0,002,WI,55,93
WI0016,WI0016-002,BALDWIN PUBLIC LIBRARY,990 MAPLE,BALDWIN,54002,0465,7156843813,ST. CROIX,CE,NC,C,0,002,WI,55,93
WI0017,WI0017-002,BALSAM LAKE PUBLIC LIBRARY,404 MAIN,BALSAM LAKE,54810,0185,7154853215,POLK,CE,NO,B,0,002,WI,55,93
WI0018,WI0018-002,BARABOO PUBLIC LIBRARY,230 FOURTH AVE.,BARABOO,53913,0230,6083566166,SAUK,CE,NO,E,0,002,WI,55,93
WI0019,WI0019-002,BARNEVELD PUBLIC LIBRARY,"WEST ORBISON ST., BOX 92",BARNEVELD,53507,0092,6089243711,IOWA,CE,NO,B,0,002,WI,55,93
WI0020,WI0020-002,BARRON PUBLIC LIBRARY,10 N. 3RD ST.,BARRON,54812,1119,7155373881,BARRON,CE,NO,D,0,002,WI,55,93
WI0021,WI0021-002,BAYFIELD PUBLIC LIBRARY,"37 N. BROAD ST., PO BOX 727",BAYFIELD,54814,0727,7157793953,BAYFIELD,CE,NO,B,0,002,WI,55,93
WI0022,WI0022-002,BEAVER DAM PUBLIC LIBRARY,311 N. SPRING ST.,BEAVER DAM,53916,2174,4148854570,DODGE,CE,NO,F,0,002,WI,55,93
WI0023,WI0023-002,BELLEVILLE PUBLIC LIBRARY,130 S. VINE STREET,BELLEVILLE,53508,0140,6084243545,DANE,CE,NC,B,0,002,WI,55,93
WI0024,WI0024-002,JOHN TURGESON PUBLIC LIBRARY,"COMMUNITY BLDG., 222 S. MOUND AVE.",BELMONT,53510,9703,6087625689,LAFAYETTE,CE,NO,B,0,002,WI,55,93
WI0025,WI0025-002,BELOIT PUBLIC LIBRARY,409 PLEASANT ST.,BELOIT,53511,6279,6083642908,ROCK,CE,CC,F,0,002,WI,55,93
WI0026,WI0026-002,BENTON PUBLIC LIBRARY,P.O. BOX 26,BENTON,53803,0026,6087593721,LAFAYETTE,CE,NO,B,0,002,WI,55,93
WI0027,WI0027-002,BERLIN PUBLIC LIBRARY,121 W. PARK AVE.,BERLIN,54923,1528,4143612652,GREEN LAKE,CE,NO,D,0,002,WI,55,93
WI0028,WI0028-002,BIG BEND VILLAGE LIBRARY,W230 S9175 NEVINS ST.,BIG BEND,53103,9722,4146623571,WAUKESHA,CE,NC,B,0,002,WI,55,93
WI0375,WI0375-002,BLACK CREEK VILLAGE LIBRARY,507 S. MAPLE STREET,BLACK CREEK,54106,9304,4149843094,OUTAGAMIE,CE,NC,B,0,002,WI,55,93
WI0030,WI0030-002,BLACK EARTH PUBLIC LIBRARY,1018 MILLS ST.,BLACK EARTH,53515,9420,6087672400,DANE,CE,NC,B,0,002,WI,55,93
WI0031,WI0031-002,BLACK RIVER FALLS PUBLIC LIBRARY,321 MAIN ST.,BLACK RIVER FALLS,54615,1788,7152844112,JACKSON,CE,NO,E,0,002,WI,55,93
WI0376,WI0376-002,BLAIR-PRESTON PUBLIC LIBRARY,"122 S. URBERG AVE., BOX 165",BLAIR,54616,0165,6089892502,TREMPEALEAU,CE,NO,C,0,002,WI,55,93
WI0033,WI0033-002,BLANCHARDVILLE PUBLIC LIBRARY,"S. MAIN ST., P.O. BOX 215",BLANCHARDVILLE,53516,0151,9999999999,LAFAYETTE,CE,NO,B,0,002,WI,55,93
WI0377,WI0377-002,G.E. BLESKACEK FAMILY MEMORIAL LIBRARY,1519 17TH AVE.,BLOOMER,54724,1506,7155682384,CHIPPEWA,CE,NC,D,0,002,WI,55,93
WI0035,WI0035-002,BLOOMINGTON PUBLIC LIBRARY,"MUNICIPAL BUILDING, CANAL ST.",BLOOMINGTON,53804,9999,6089942531,GRANT,CE,NO,B,0,002,WI,55,93
WI0036,WI0036-002,HILDEBRAND MEMORIAL LIBRARY,1033 WISCONSIN AVE.,BOSCOBEL,53805,1597,6083755723,GRANT,CE,NO,D,0,002,WI,55,93
WI0037,WI0037-002,BOULDER JUNCTION PUBLIC LIBRARY,"COMMUNITY BUILDING, P.O. BOX 84",BOULDER JUNCTION,54512,0009,7153852050,VILAS,CE,NO,B,0,002,WI,55,93
WI0038,WI0038-002,BOYCEVILLE PUBLIC LIBRARY,501 MAIN ST.,BOYCEVILLE,54725,0127,7156432106,DUNN,CE,NO,B,0,002,WI,55,93
WI0039,WI0039-002,BRANDON PUBLIC LIBRARY,"MAIN ST., BOX 208",BRANDON,53919,0208,4143465415,FOND DU LAC,CE,NO,B,0,002,WI,55,93
WI0040,WI0040-002,BRILLION PUBLIC LIBRARY,326 N. MAIN ST.,BRILLION,54110,1190,4147563215,CALUMET,CE,NC,D,0,002,WI,55,93
WI0041,WI0041-002,BRODHEAD PUBLIC LIBRARY,902 W. 2ND AVE.,BRODHEAD,53520,1308,6088974070,GREEN,CE,NO,C,0,002,WI,55,93
WI0042,WI0042-002,BROOKFIELD PUBLIC LIBRARY,1900 CALHOUN ROAD,BROOKFIELD,53005,5097,4147966662,WAUKESHA,CE,NC,F,0,002,WI,55,93
WI0043,WI0043-002,BROWN DEER PUBLIC LIBRARY,5600 W. BRADLEY,BROWN DEER,53223,3510,4143570106,MILWAUKEE,CE,NC,E,0,002,WI,55,93
WI0044,WI0044-002,BROWNSVILLE PUBLIC LIBRARY,379 MAIN,BROWNSVILLE,53006,0248,4145834325,DODGE,CE,NO,C,0,002,WI,55,93
WI0045,WI0045-002,BURLINGTON PUBLIC LIBRARY,166 E. JEFFERSON ST.,BURLINGTON,53105,4191,4147637623,RACINE,CE,NC,E,0,002,WI,55,93
WI0046,WI0046-002,BUTLER PUBLIC LIBRARY,12621 W. HAMPTON AVE.,BUTLER,53007,1705,4147832539,WAUKESHA,CE,NC,C,0,002,WI,55,93
WI0047,WI0047-002,FOREST LODGE LIBRARY,P.O. BOX 176,CABLE,54821,0176,7157983890,BAYFIELD,CE,NO,C,0,002,WI,55,93
WI0378,WI0378-002,CADOTT COMMUNITY LIBRARY,"331 MAIN ST., P.O. BOX 68",CADOTT,54727,0068,7152894950,CHIPPEWA,CE,NC,C,0,002,WI,55,93
WI0049,WI0049-002,JANE MORGAN MEMORIAL LIBRARY,109 W. EDGEWATER ST.,CAMBRIA,53923,0477,4143484030,COLUMBIA,CE,NO,B,0,002,WI,55,93
